0.002876,-3.435422,2.349584,2.394078,0.085211,7.182857,-0.041760,-0.075632,-0.041497
0.007824,-3.438250,2.424958,2.394407,0.085671,7.182693,-0.026008,-0.031533,-0.006704
0.012829,-3.434797,2.406016,2.393684,0.085967,7.183055,-0.006671,-0.039425,-0.016373
0.017822,-3.436047,2.326992,2.393914,0.085408,7.182199,-0.013775,-0.078165,-0.060275
0.022828,-3.437592,2.378688,2.394243,0.085277,7.182331,-0.013150,-0.069417,-0.061722
0.027822,-3.437296,2.440513,2.393848,0.085836,7.182759,-0.021601,-0.052645,-0.049521
0.032827,-3.436704,2.378162,2.393552,0.085737,7.183186,-0.016405,-0.035282,-0.025876
0.037821,-3.437987,2.347183,2.394637,0.085408,7.182660,-0.021832,-0.052251,-0.015682
0.042827,-3.436639,2.388323,2.394309,0.085606,7.182397,-0.029856,-0.082538,-0.047285
0.047828,-3.436770,2.368099,2.393519,0.085704,7.182923,-0.023213,-0.063563,-0.047022
0.052820,-3.438316,2.360601,2.393750,0.085178,7.182989,-0.016109,-0.048962,-0.026140
0.057827,-3.440059,2.432456,2.394341,0.085704,7.182561,-0.024561,-0.062971,-0.039195
0.062822,-3.438447,2.418776,2.393585,0.085803,7.183022,-0.013380,-0.042254,-0.038340
0.067828,-3.437921,2.327057,2.393848,0.085145,7.183416,-0.019957,-0.057776,-0.035117
0.072823,-3.438875,2.356786,2.394506,0.085145,7.182791,-0.043405,-0.100790,-0.045838
0.077827,-3.440124,2.427490,2.393750,0.085803,7.182791,-0.016340,-0.061459,-0.041234
0.082822,-3.441177,2.381023,2.393618,0.085507,7.182726,-0.010354,-0.017918,-0.031763
0.087827,-3.438612,2.345342,2.394374,0.085343,7.182693,-0.009236,-0.018181,-0.013939
0.092822,-3.438513,2.398781,2.394210,0.085606,7.182627,-0.033342,-0.068003,-0.031335
0.097827,-3.439532,2.390362,2.393454,0.085507,7.183055,-0.032026,-0.104440,-0.067016
0.102822,-3.440914,2.366422,2.393914,0.085310,7.182331,-0.030941,-0.086715,-0.041267
0.107828,-3.441374,2.412100,2.394572,0.085573,7.182660,-0.005685,-0.017984,-0.007691
0.112822,-3.440190,2.404931,2.393585,0.085935,7.182824,-0.018642,-0.019266,-0.022292
0.117828,-3.441144,2.318145,2.393782,0.085375,7.182561,-0.028738,-0.058335,-0.030612
0.122822,-3.441341,2.348006,2.394473,0.085310,7.182397,-0.010716,-0.083624,-0.038603
0.127827,-3.442722,2.438145,2.393815,0.085803,7.182824,-0.028310,-0.086090,-0.055013
0.132822,-3.443018,2.401938,2.393388,0.085540,7.182726,-0.006244,-0.027060,-0.032059
0.137827,-3.442492,2.358496,2.394506,0.085310,7.182857,-0.012722,-0.008973,-0.023574
0.142822,-3.439763,2.391053,2.394046,0.085606,7.182857,-0.021305,-0.069417,-0.046397
0.147827,-3.441900,2.383983,2.393421,0.085540,7.182989,-0.040609,-0.115424,-0.049488
0.152822,-3.442854,2.348565,2.394046,0.085277,7.182364,0.001287,-0.044029,-0.015090
0.157827,-3.443545,2.402004,2.394374,0.085507,7.182660,-0.015978,-0.016142,-0.006408
0.162822,-3.442328,2.408910,2.393717,0.086000,7.182989,-0.021832,-0.048107,-0.048239
0.167827,-3.440782,2.331497,2.394078,0.085408,7.182726,-0.048370,-0.094081,-0.074481
