0.002854,-3.407469,2.425484,2.381253,0.087677,7.183087,0.040191,0.106521,-0.419451
0.007815,-3.408061,2.376550,2.381648,0.086822,7.183186,0.044038,0.109316,0.099746
0.012809,-3.409047,2.371848,2.382009,0.087480,7.183120,0.062224,0.132895,0.095603
0.017814,-3.406219,2.406970,2.381023,0.087710,7.183153,0.049103,0.142202,0.058311
0.022808,-3.408752,2.373360,2.381681,0.087217,7.183383,0.066006,0.172358,0.066631
0.027813,-3.408094,2.375662,2.382207,0.087217,7.182923,0.049201,0.148845,0.098628
0.032807,-3.408225,2.425879,2.381286,0.087973,7.183219,0.022432,0.085178,0.082186
0.037821,-3.405003,2.389310,2.381056,0.087546,7.182824,0.033087,0.084159,0.072780
0.042808,-3.407173,2.331727,2.382009,0.087250,7.183449,0.070018,0.159993,0.084093
0.047812,-3.405134,2.384706,2.381812,0.087579,7.183252,0.059527,0.181467,0.081725
0.052807,-3.406088,2.436501,2.381121,0.087743,7.182824,0.039073,0.136874,0.072188
0.057813,-3.406417,2.386449,2.381648,0.087053,7.183055,0.039105,0.106521,0.067288
0.062809,-3.406022,2.370006,2.381878,0.087546,7.182791,0.052293,0.114742,0.079259
0.067814,-3.403588,2.398123,2.381154,0.087677,7.183548,0.064263,0.154534,0.086165
0.072809,-3.404279,2.371617,2.381812,0.087184,7.183449,0.060876,0.166175,0.071465
0.077813,-3.404246,2.366422,2.382240,0.087283,7.182923,0.026214,0.120859,0.048313
0.082808,-3.402701,2.420551,2.381516,0.087743,7.183252,0.016875,0.088237,0.070511
0.087814,-3.400530,2.405621,2.381154,0.087579,7.183153,0.044762,0.120563,0.121352
0.092808,-3.400892,2.339685,2.382141,0.087316,7.183219,0.089322,0.191596,0.135362
0.097814,-3.400563,2.386712,2.382075,0.087645,7.182627,0.072945,0.168313,0.058607
0.102808,-3.402010,2.436402,2.381385,0.087612,7.183087,0.005168,0.076332,-0.003120
0.107814,-3.398820,2.391053,2.381779,0.086888,7.182890,0.022400,0.095307,0.056995
0.112809,-3.397998,2.359713,2.381911,0.087480,7.183055,0.070215,0.164005,0.146806
0.117814,-3.395268,2.387830,2.381154,0.087645,7.183318,0.076332,0.158086,0.129738
0.122809,-3.394479,2.376583,2.381549,0.087217,7.183186,0.054299,0.133323,0.040684
0.127813,-3.396650,2.378458,2.382042,0.087086,7.183186,0.046998,0.135296,0.003227
0.132808,-3.394907,2.436238,2.381253,0.087677,7.183351,0.028812,0.132270,0.072254
0.137814,-3.389842,2.413810,2.381121,0.087381,7.183351,0.059955,0.151278,0.150982
0.142808,-3.391026,2.345408,2.382009,0.087217,7.182956,0.060876,0.130659,0.119675
0.147814,-3.389974,2.366520,2.381976,0.087710,7.182890,0.050813,0.100371,0.044137
0.152809,-3.387475,2.428181,2.381286,0.087513,7.183153,0.040125,0.122142,0.027069
0.157813,-3.388132,2.391744,2.381779,0.086921,7.183087,0.034666,0.156902,0.088039
0.162808,-3.387047,2.367967,2.381779,0.087316,7.183087,0.054726,0.169036,0.143386
0.167813,-3.383397,2.401938,2.380990,0.087645,7.183285,0.056305,0.125529,0.091032
0.172808,-3.382377,2.389902,2.381450,0.087316,7.183515,0.036639,0.077220,0.024175
0.177814,-3.382476,2.385594,2.382108,0.086987,7.182824,0.036540,0.123720,0.046340
0.182808,-3.380470,2.425780,2.381450,0.087875,7.183383,0.067913,0.205803,0.109546
0.187815,-3.379549,2.412494,2.380990,0.087513,7.182890,0.056633,0.164005,0.119938
0.192809,-3.377313,2.331661,2.382075,0.087250,7.182791,0.046011,0.089157,0.068801
0.197816,-3.376392,2.364843,2.382009,0.087842,7.183252,0.039204,0.083501,0.033186
0.202814,-3.374419,2.437981,2.381319,0.087743,7.182956,0.058804,0.155816,0.081791
0.207809,-3.374386,2.415191,2.381779,0.086987,7.182989,0.065184,0.177356,0.119774
0.212814,-3.373794,2.375268,2.381845,0.087250,7.183022,0.048609,0.126285,0.069262
0.217809,-3.368927,2.397564,2.381056,0.087645,7.183087,0.036179,0.094715,0.040552
0.222814,-3.369355,2.391875,2.381582,0.087086,7.183646,0.041473,0.132533,0.088664
0.227808,-3.373005,2.368164,2.382371,0.087349,7.182824,0.059626,0.174989,0.137499
0.232814,-3.369782,2.417756,2.381483,0.087776,7.183153,0.056042,0.162854,0.115367
0.237809,-3.365277,2.411606,2.381154,0.087381,7.183351,0.048840,0.105995,0.036935
0.242814,-3.365704,2.350636,2.382207,0.087184,7.182759,0.013882,0.067847,0.006910
0.247809,-3.365671,2.375301,2.382042,0.087776,7.183318,0.043644,0.141314,0.092413
0.252815,-3.364159,2.454391,2.381352,0.087579,7.182956,0.070314,0.182914,0.144175
0.257809,-3.365836,2.416441,2.382174,0.087020,7.182660,0.068867,0.146707,0.078338
0.262812,-3.366329,2.353366,2.382108,0.087381,7.182824,0.031213,0.101687,-0.000982
0.267809,-3.360706,2.383522,2.381121,0.087612,7.183383,0.027826,0.119215,0.027694
0.272815,-3.361462,2.393848,2.381450,0.087151,7.183745,0.054036,0.157625,0.135033
0.277809,-3.364619,2.384509,2.382503,0.087118,7.183022,0.060415,0.140459,0.158250
0.282817,-3.363369,2.418710,2.381779,0.087743,7.183087,0.038809,0.087184,0.069360
0.287809,-3.360640,2.427424,2.381352,0.087316,7.183022,0.039599,0.115334,0.013718
0.292815,-3.362646,2.356424,2.381812,0.087086,7.183022,0.050648,0.168017,0.064592
0.297809,-3.362843,2.369381,2.381681,0.087875,7.182989,0.055943,0.170122,0.123621
0.302813,-3.362580,2.440316,2.381516,0.087612,7.183252,0.056831,0.134770,0.121484
0.307810,-3.362350,2.411179,2.382075,0.086987,7.182824,0.048379,0.096951,0.063474
0.312815,-3.360475,2.349749,2.382240,0.087381,7.183120,0.045387,0.102608,0.016908
0.317809,-3.360048,2.378688,2.381154,0.087579,7.183515,0.055351,0.167853,0.052852
0.322814,-3.361758,2.414698,2.381417,0.087283,7.183022,0.071498,0.199028,0.125266
0.327809,-3.362810,2.395657,2.382240,0.087184,7.182989,0.054134,0.130133,0.122668
0.332813,-3.364093,2.419565,2.381648,0.087809,7.183186,0.022926,0.057193,0.050615
0.337808,-3.359588,2.416868,2.381121,0.087283,7.183022,0.043282,0.102903,0.034304
0.342814,-3.363600,2.348104,2.381812,0.087283,7.183153,0.067650,0.192714,0.093071
0.347808,-3.366461,2.350308,2.381845,0.087941,7.182824,0.049037,0.189491,0.123161
0.352817,-3.363896,2.435317,2.381417,0.087875,7.183055,0.013882,0.098069,0.079588
0.357809,-3.365277,2.429529,2.381944,0.087086,7.182397,0.045288,0.076990,0.045979
0.362814,-3.364389,2.358003,2.381878,0.087546,7.183153,0.039434,0.224547,0.152495
0.367809,-3.358732,2.391941,2.381154,0.087743,7.183318,-0.111379,1.620082,0.626409
0.372814,-3.359719,2.425287,2.381483,0.087217,7.183186,1.323091,1.565920,0.673140
0.377808,-3.360179,2.352215,2.382305,0.087184,7.183120,-1.476986,-4.026213,-1.457517
0.382813,-3.379648,2.301374,2.381681,0.087710,7.183186,-1.343602,-3.880562,-1.696563
0.387808,-3.377839,2.647956,2.381089,0.087414,7.183548,1.892671,3.953555,1.605744
0.392814,-3.352320,2.399537,2.381976,0.087053,7.182726,1.835186,4.026856,2.148488
0.397811,-3.363896,2.128231,2.381812,0.087973,7.183087,-0.890669,1.201781,-0.251241
0.402815,-3.357877,2.297526,2.381187,0.087710,7.183449,-2.135618,-4.387067,-2.742785
0.407808,-3.381292,2.617964,2.381911,0.087086,7.182824,-0.125783,-3.085190,0.257368
0.412814,-3.385370,2.497438,2.382075,0.087645,7.182989,2.614150,4.417642,3.055575
0.417809,-3.363797,2.319987,2.381220,0.087546,7.183186,0.914159,3.887979,0.928628
0.422814,-3.351827,2.402530,2.381121,0.087349,7.183515,-1.499249,-1.774403,-2.739595
0.427809,-3.360870,2.220738,2.382108,0.087283,7.183055,-1.953038,-3.907528,-2.541723
0.432815,-3.383101,2.395164,2.381582,0.087710,7.183449,1.744981,0.343200,1.953181
0.437811,-3.373597,2.577844,2.381187,0.087217,7.183778,2.579357,4.388830,3.570894
0.442815,-3.373005,2.506909,2.382009,0.087118,7.182726,0.629403,2.915516,0.320575
0.447809,-3.347650,2.100245,2.381648,0.087710,7.183153,-1.564429,-2.759491,-3.438908
0.452814,-3.358305,2.317586,2.381121,0.087677,7.183548,-1.631088,-3.000839,-2.727987
0.457809,-3.372380,2.625659,2.381878,0.087151,7.183153,1.110321,1.940487,3.324186
0.462814,-3.378267,2.476260,2.382240,0.087349,7.182989,2.048516,3.225692,3.453328
0.467808,-3.370867,2.350012,2.381187,0.087447,7.183120,0.890745,0.392331,-1.078774
0.472814,-3.350676,2.266153,2.381319,0.087053,7.183186,-0.758403,-1.842969,-3.558874
